event_id,process_id,process_name,task_id,role,assignee_id,department,start_time,end_time,duration_minutes,expected_duration,is_delayed,status,cost_per_hour,cost
ev_002470,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-09-15T17:50:00,2024-09-15T21:52:00,242,240,0,completed,1000,4033.33
ev_002471,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-06-13T09:08:00,2024-06-13T10:31:00,83,90,0,in_progress,1000,1383.33
ev_002472,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-10-30T13:48:00,2024-10-30T16:16:00,148,120,1,blocked,800,1973.33
ev_002473,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-03-20T14:54:00,2024-03-20T15:57:00,63,60,0,blocked,1000,1050.0
ev_002474,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-01-10T10:18:00,2024-01-10T11:32:00,74,60,1,in_progress,1200,1480.0
ev_002475,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-08-24T15:09:00,2024-08-24T15:57:00,48,60,0,in_progress,800,640.0
ev_002476,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-03-03T13:24:00,2024-03-03T14:25:00,61,60,0,blocked,1000,1016.67
ev_002477,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-04-20T09:31:00,2024-04-20T10:01:00,30,30,0,completed,1000,500.0
ev_002478,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-09-14T13:45:00,2024-09-14T19:46:00,361,240,1,completed,1000,6016.67
ev_002479,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-06-19T12:49:00,2024-06-19T14:49:00,120,120,0,completed,1000,2000.0
ev_002480,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-08-17T14:27:00,2024-08-17T14:46:00,19,45,0,completed,1000,316.67
ev_002481,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-03-14T15:04:00,2024-03-14T16:15:00,71,60,0,completed,1200,1420.0
ev_002482,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-12-20T10:22:00,2024-12-20T11:52:00,90,120,0,completed,1200,1800.0
ev_002483,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-11-06T08:26:00,2024-11-06T09:25:00,59,60,0,blocked,1200,1180.0
ev_002484,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-03-31T08:44:00,2024-03-31T09:32:00,48,60,0,in_progress,800,640.0
ev_002485,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-01-14T18:33:00,2024-01-15T00:36:00,363,240,1,completed,1200,7260.0
ev_002486,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-06-16T17:54:00,2024-06-16T18:48:00,54,60,0,in_progress,800,720.0
ev_002487,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-07-29T15:03:00,2024-07-29T20:00:00,297,240,1,in_progress,1200,5940.0
ev_002488,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-03-22T14:54:00,2024-03-22T16:39:00,105,60,1,blocked,800,1400.0
ev_002489,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-04-02T15:13:00,2024-04-02T16:19:00,66,45,1,blocked,800,880.0
ev_002490,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-03-30T18:09:00,2024-03-30T18:31:00,22,30,0,completed,800,293.33
ev_002491,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-08-06T17:07:00,2024-08-06T18:46:00,99,120,0,in_progress,800,1320.0
ev_002492,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-05-17T16:25:00,2024-05-17T19:18:00,173,240,0,completed,800,2306.67
ev_002493,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-08-05T17:00:00,2024-08-05T20:22:00,202,240,0,completed,800,2693.33
ev_002494,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-02-18T12:11:00,2024-02-18T13:18:00,67,60,0,in_progress,1000,1116.67
ev_002495,proc_procurement,Закупка оборудования,req,IT Operations,emp_mgr_003,dept_itops,2024-10-06T08:55:00,2024-10-06T10:22:00,87,60,1,completed,800,1160.0
ev_002496,proc_procurement,Закупка оборудования,order,Procurement,emp_002,dept_procurement,2024-08-16T08:56:00,2024-08-16T11:26:00,150,180,0,completed,800,2000.0
ev_002497,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-04-16T10:26:00,2024-04-16T13:04:00,158,120,1,in_progress,1200,3160.0
ev_002498,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-03-22T17:17:00,2024-03-22T17:43:00,26,30,0,in_progress,800,346.67
ev_002499,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-10-15T08:47:00,2024-10-15T09:40:00,53,60,0,completed,1000,883.33
ev_002500,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-11-05T11:08:00,2024-11-05T15:11:00,243,240,0,completed,1000,4050.0
ev_002501,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-10-20T09:52:00,2024-10-20T11:25:00,93,30,1,blocked,1000,1550.0
ev_002502,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-08-02T15:25:00,2024-08-02T17:08:00,103,120,0,completed,1000,1716.67
ev_002503,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-04-15T17:31:00,2024-04-15T18:26:00,55,45,1,completed,1000,916.67
ev_002504,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-06-03T08:26:00,2024-06-03T09:45:00,79,60,1,in_progress,1000,1316.67
ev_002505,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-10-06T08:42:00,2024-10-06T11:10:00,148,120,1,completed,1200,2960.0
ev_002506,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-02-09T13:49:00,2024-02-09T15:06:00,77,120,0,in_progress,800,1026.67
ev_002507,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-10-04T17:58:00,2024-10-04T19:21:00,83,60,1,in_progress,800,1106.67
ev_002508,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-01-04T10:15:00,2024-01-04T11:32:00,77,60,1,completed,800,1026.67
ev_002509,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-06-25T08:07:00,2024-06-25T09:38:00,91,120,0,in_progress,1000,1516.67
ev_002510,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-10-24T16:52:00,2024-10-24T18:56:00,124,120,0,blocked,1000,2066.67
ev_002511,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-04-08T10:18:00,2024-04-08T11:40:00,82,60,1,in_progress,800,1093.33
ev_002512,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-06-26T17:47:00,2024-06-26T18:37:00,50,60,0,blocked,800,666.67
ev_002513,proc_procurement,Закупка оборудования,budget_check,Finance,emp_006,dept_finance,2024-05-18T09:10:00,2024-05-18T10:44:00,94,120,0,blocked,1000,1566.67
ev_002514,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-01-29T09:09:00,2024-01-29T11:34:00,145,120,1,in_progress,1000,2416.67
ev_002515,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-08-23T12:37:00,2024-08-23T12:56:00,19,30,0,in_progress,800,253.33
ev_002516,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-10-16T11:57:00,2024-10-16T14:38:00,161,120,1,blocked,800,2146.67
ev_002517,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-08-16T09:44:00,2024-08-16T10:30:00,46,60,0,in_progress,800,613.33
ev_002518,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-06-12T10:42:00,2024-06-12T13:09:00,147,120,1,blocked,1000,2450.0
ev_002519,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-03-13T08:56:00,2024-03-13T09:51:00,55,60,0,completed,800,733.33
ev_002520,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-12-03T16:57:00,2024-12-03T17:52:00,55,60,0,completed,1000,916.67
ev_002521,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-12-27T09:04:00,2024-12-27T10:53:00,109,120,0,completed,1000,1816.67
ev_002522,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-03-12T09:37:00,2024-03-12T10:43:00,66,60,0,in_progress,800,880.0
ev_002523,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-09-05T17:29:00,2024-09-05T18:22:00,53,60,0,completed,1000,883.33
ev_002524,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-02-17T16:34:00,2024-02-17T19:03:00,149,240,0,in_progress,1200,2980.0
ev_002525,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-10-29T10:47:00,2024-10-29T13:20:00,153,120,1,in_progress,1000,2550.0
ev_002526,proc_procurement,Закупка оборудования,order,Procurement,emp_mgr_001,dept_procurement,2024-11-20T14:53:00,2024-11-20T17:04:00,131,180,0,completed,800,1746.67
ev_002527,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-02-18T13:55:00,2024-02-18T14:15:00,20,30,0,blocked,1200,400.0
ev_002528,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-01-30T16:21:00,2024-01-30T17:33:00,72,60,0,in_progress,1200,1440.0
ev_002529,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_006,dept_finance,2024-12-24T14:45:00,2024-12-24T15:46:00,61,60,0,completed,1200,1220.0
ev_002530,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-03-05T18:37:00,2024-03-05T19:30:00,53,60,0,in_progress,1000,883.33
ev_002531,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-02-11T17:25:00,2024-02-11T18:00:00,35,45,0,in_progress,800,466.67
ev_002532,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-06-29T18:59:00,2024-06-29T20:05:00,66,60,0,completed,1000,1100.0
ev_002533,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-04-06T17:48:00,2024-04-06T20:41:00,173,90,1,completed,800,2306.67
ev_002534,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-05-27T17:36:00,2024-05-27T18:14:00,38,45,0,completed,800,506.67
ev_002535,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-12-21T15:02:00,2024-12-21T17:18:00,136,120,0,in_progress,800,1813.33
ev_002536,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-04-04T09:30:00,2024-04-04T10:54:00,84,60,1,blocked,800,1120.0
ev_002537,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-01-26T09:36:00,2024-01-26T12:11:00,155,120,1,blocked,800,2066.67
ev_002538,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_006,dept_finance,2024-08-25T09:05:00,2024-08-25T10:00:00,55,60,0,completed,1000,916.67
ev_002539,proc_procurement,Закупка оборудования,req,IT Operations,emp_mgr_003,dept_itops,2024-01-11T16:09:00,2024-01-11T17:07:00,58,60,0,in_progress,1000,966.67
ev_002540,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-08-30T14:55:00,2024-08-30T17:20:00,145,180,0,in_progress,800,1933.33
